,Energy,Transmission,Density,Thickness
2683,5365.6,0.99923,2250.0,2.0000000000000002e-07
2684,5367.6,0.99923,2250.0,2.0000000000000002e-07
2685,5369.6,0.99923,2250.0,2.0000000000000002e-07
2686,5371.6,0.99924,2250.0,2.0000000000000002e-07
2687,5373.6,0.99924,2250.0,2.0000000000000002e-07
2688,5375.6,0.99924,2250.0,2.0000000000000002e-07
2689,5377.6,0.99924,2250.0,2.0000000000000002e-07
2690,5379.6,0.99924,2250.0,2.0000000000000002e-07
2691,5381.6,0.99924,2250.0,2.0000000000000002e-07
2692,5383.6,0.99924,2250.0,2.0000000000000002e-07
2693,5385.6,0.99924,2250.0,2.0000000000000002e-07
2694,5387.6,0.99924,2250.0,2.0000000000000002e-07
2695,5389.6,0.99924,2250.0,2.0000000000000002e-07
2696,5391.6,0.99924,2250.0,2.0000000000000002e-07
2697,5393.6,0.99925,2250.0,2.0000000000000002e-07
2698,5395.6,0.99925,2250.0,2.0000000000000002e-07
2699,5397.6,0.99925,2250.0,2.0000000000000002e-07
2700,5399.6,0.99925,2250.0,2.0000000000000002e-07
2701,5401.6,0.99925,2250.0,2.0000000000000002e-07
2702,5403.6,0.99925,2250.0,2.0000000000000002e-07
2703,5405.6,0.99925,2250.0,2.0000000000000002e-07
2704,5407.6,0.99925,2250.0,2.0000000000000002e-07
2705,5409.6,0.99925,2250.0,2.0000000000000002e-07
2706,5411.6,0.99925,2250.0,2.0000000000000002e-07
2707,5413.6,0.99925,2250.0,2.0000000000000002e-07
2708,5415.6,0.99925,2250.0,2.0000000000000002e-07
2709,5417.6,0.99926,2250.0,2.0000000000000002e-07
2710,5419.6,0.99926,2250.0,2.0000000000000002e-07
2711,5421.6,0.99926,2250.0,2.0000000000000002e-07
2712,5423.6,0.99926,2250.0,2.0000000000000002e-07
2713,5425.6,0.99926,2250.0,2.0000000000000002e-07
2714,5427.6,0.99926,2250.0,2.0000000000000002e-07
2715,5429.6,0.99926,2250.0,2.0000000000000002e-07
2716,5431.6,0.99926,2250.0,2.0000000000000002e-07
2717,5433.6,0.99926,2250.0,2.0000000000000002e-07
2718,5435.6,0.99926,2250.0,2.0000000000000002e-07
2719,5437.6,0.99926,2250.0,2.0000000000000002e-07
2720,5439.6,0.99926,2250.0,2.0000000000000002e-07
2721,5441.6,0.99927,2250.0,2.0000000000000002e-07
2722,5443.6,0.99927,2250.0,2.0000000000000002e-07
2723,5445.6,0.99927,2250.0,2.0000000000000002e-07
2724,5447.6,0.99927,2250.0,2.0000000000000002e-07
2725,5449.6,0.99927,2250.0,2.0000000000000002e-07
2726,5451.6,0.99927,2250.0,2.0000000000000002e-07
2727,5453.6,0.99927,2250.0,2.0000000000000002e-07
2728,5455.6,0.99927,2250.0,2.0000000000000002e-07
2729,5457.6,0.99927,2250.0,2.0000000000000002e-07
2730,5459.5,0.99927,2250.0,2.0000000000000002e-07
2731,5461.5,0.99927,2250.0,2.0000000000000002e-07
2732,5463.5,0.99927,2250.0,2.0000000000000002e-07
2733,5465.5,0.99928,2250.0,2.0000000000000002e-07
2734,5467.5,0.99928,2250.0,2.0000000000000002e-07
2735,5469.5,0.99928,2250.0,2.0000000000000002e-07
2736,5471.5,0.99928,2250.0,2.0000000000000002e-07
2737,5473.5,0.99928,2250.0,2.0000000000000002e-07
2738,5475.5,0.99928,2250.0,2.0000000000000002e-07
2739,5477.5,0.99928,2250.0,2.0000000000000002e-07
2740,5479.5,0.99928,2250.0,2.0000000000000002e-07
2741,5481.5,0.99928,2250.0,2.0000000000000002e-07
2742,5483.5,0.99928,2250.0,2.0000000000000002e-07
2743,5485.5,0.99928,2250.0,2.0000000000000002e-07
2744,5487.5,0.99928,2250.0,2.0000000000000002e-07
2745,5489.5,0.99929,2250.0,2.0000000000000002e-07
2746,5491.5,0.99929,2250.0,2.0000000000000002e-07
2747,5493.5,0.99929,2250.0,2.0000000000000002e-07
2748,5495.5,0.99929,2250.0,2.0000000000000002e-07
2749,5497.5,0.99929,2250.0,2.0000000000000002e-07
2750,5499.5,0.99929,2250.0,2.0000000000000002e-07
2751,5501.5,0.99929,2250.0,2.0000000000000002e-07
2752,5503.5,0.99929,2250.0,2.0000000000000002e-07
2753,5505.5,0.99929,2250.0,2.0000000000000002e-07
2754,5507.5,0.99929,2250.0,2.0000000000000002e-07
2755,5509.5,0.99929,2250.0,2.0000000000000002e-07
2756,5511.5,0.99929,2250.0,2.0000000000000002e-07
2757,5513.5,0.99929,2250.0,2.0000000000000002e-07
2758,5515.5,0.9993,2250.0,2.0000000000000002e-07
2759,5517.5,0.9993,2250.0,2.0000000000000002e-07
2760,5519.5,0.9993,2250.0,2.0000000000000002e-07
2761,5521.5,0.9993,2250.0,2.0000000000000002e-07
2762,5523.5,0.9993,2250.0,2.0000000000000002e-07
2763,5525.5,0.9993,2250.0,2.0000000000000002e-07
2764,5527.5,0.9993,2250.0,2.0000000000000002e-07
2765,5529.5,0.9993,2250.0,2.0000000000000002e-07
2766,5531.5,0.9993,2250.0,2.0000000000000002e-07
2767,5533.5,0.9993,2250.0,2.0000000000000002e-07
2768,5535.5,0.9993,2250.0,2.0000000000000002e-07
2769,5537.5,0.9993,2250.0,2.0000000000000002e-07
2770,5539.5,0.99931,2250.0,2.0000000000000002e-07
2771,5541.5,0.99931,2250.0,2.0000000000000002e-07
2772,5543.5,0.99931,2250.0,2.0000000000000002e-07
2773,5545.5,0.99931,2250.0,2.0000000000000002e-07
2774,5547.5,0.99931,2250.0,2.0000000000000002e-07
2775,5549.5,0.99931,2250.0,2.0000000000000002e-07
2776,5551.5,0.99931,2250.0,2.0000000000000002e-07
2777,5553.5,0.99931,2250.0,2.0000000000000002e-07
2778,5555.5,0.99931,2250.0,2.0000000000000002e-07
2779,5557.5,0.99931,2250.0,2.0000000000000002e-07
2780,5559.5,0.99931,2250.0,2.0000000000000002e-07
2781,5561.4,0.99931,2250.0,2.0000000000000002e-07
2782,5563.4,0.99931,2250.0,2.0000000000000002e-07
2783,5565.4,0.99932,2250.0,2.0000000000000002e-07
2784,5567.4,0.99932,2250.0,2.0000000000000002e-07
2785,5569.4,0.99932,2250.0,2.0000000000000002e-07
2786,5571.4,0.99932,2250.0,2.0000000000000002e-07
2787,5573.4,0.99932,2250.0,2.0000000000000002e-07
2788,5575.4,0.99932,2250.0,2.0000000000000002e-07
2789,5577.4,0.99932,2250.0,2.0000000000000002e-07
2790,5579.4,0.99932,2250.0,2.0000000000000002e-07
2791,5581.4,0.99932,2250.0,2.0000000000000002e-07
2792,5583.4,0.99932,2250.0,2.0000000000000002e-07
2793,5585.4,0.99932,2250.0,2.0000000000000002e-07
2794,5587.4,0.99932,2250.0,2.0000000000000002e-07
2795,5589.4,0.99932,2250.0,2.0000000000000002e-07
2796,5591.4,0.99932,2250.0,2.0000000000000002e-07
2797,5593.4,0.99933,2250.0,2.0000000000000002e-07
2798,5595.4,0.99933,2250.0,2.0000000000000002e-07
2799,5597.4,0.99933,2250.0,2.0000000000000002e-07
2800,5599.4,0.99933,2250.0,2.0000000000000002e-07
2801,5601.4,0.99933,2250.0,2.0000000000000002e-07
2802,5603.4,0.99933,2250.0,2.0000000000000002e-07
2803,5605.4,0.99933,2250.0,2.0000000000000002e-07
2804,5607.4,0.99933,2250.0,2.0000000000000002e-07
2805,5609.4,0.99933,2250.0,2.0000000000000002e-07
2806,5611.4,0.99933,2250.0,2.0000000000000002e-07
2807,5613.4,0.99933,2250.0,2.0000000000000002e-07
2808,5615.4,0.99933,2250.0,2.0000000000000002e-07
2809,5617.4,0.99933,2250.0,2.0000000000000002e-07
2810,5619.4,0.99934,2250.0,2.0000000000000002e-07
2811,5621.4,0.99934,2250.0,2.0000000000000002e-07
2812,5623.4,0.99934,2250.0,2.0000000000000002e-07
2813,5625.4,0.99934,2250.0,2.0000000000000002e-07
2814,5627.4,0.99934,2250.0,2.0000000000000002e-07
2815,5629.4,0.99934,2250.0,2.0000000000000002e-07
2816,5631.4,0.99934,2250.0,2.0000000000000002e-07
2817,5633.4,0.99934,2250.0,2.0000000000000002e-07
2818,5635.4,0.99934,2250.0,2.0000000000000002e-07
2819,5637.4,0.99934,2250.0,2.0000000000000002e-07
2820,5639.4,0.99934,2250.0,2.0000000000000002e-07
2821,5641.4,0.99934,2250.0,2.0000000000000002e-07
2822,5643.4,0.99934,2250.0,2.0000000000000002e-07
2823,5645.4,0.99934,2250.0,2.0000000000000002e-07
2824,5647.4,0.99935,2250.0,2.0000000000000002e-07
2825,5649.4,0.99935,2250.0,2.0000000000000002e-07
2826,5651.4,0.99935,2250.0,2.0000000000000002e-07
2827,5653.4,0.99935,2250.0,2.0000000000000002e-07
2828,5655.4,0.99935,2250.0,2.0000000000000002e-07
2829,5657.4,0.99935,2250.0,2.0000000000000002e-07
2830,5659.4,0.99935,2250.0,2.0000000000000002e-07
2831,5661.3,0.99935,2250.0,2.0000000000000002e-07
2832,5663.3,0.99935,2250.0,2.0000000000000002e-07
2833,5665.3,0.99935,2250.0,2.0000000000000002e-07
2834,5667.3,0.99935,2250.0,2.0000000000000002e-07
2835,5669.3,0.99935,2250.0,2.0000000000000002e-07
2836,5671.3,0.99935,2250.0,2.0000000000000002e-07
2837,5673.3,0.99935,2250.0,2.0000000000000002e-07
2838,5675.3,0.99936,2250.0,2.0000000000000002e-07
2839,5677.3,0.99936,2250.0,2.0000000000000002e-07
2840,5679.3,0.99936,2250.0,2.0000000000000002e-07
2841,5681.3,0.99936,2250.0,2.0000000000000002e-07
2842,5683.3,0.99936,2250.0,2.0000000000000002e-07
2843,5685.3,0.99936,2250.0,2.0000000000000002e-07
2844,5687.3,0.99936,2250.0,2.0000000000000002e-07
2845,5689.3,0.99936,2250.0,2.0000000000000002e-07
2846,5691.3,0.99936,2250.0,2.0000000000000002e-07
2847,5693.3,0.99936,2250.0,2.0000000000000002e-07
2848,5695.3,0.99936,2250.0,2.0000000000000002e-07
2849,5697.3,0.99936,2250.0,2.0000000000000002e-07
2850,5699.3,0.99936,2250.0,2.0000000000000002e-07
2851,5701.3,0.99936,2250.0,2.0000000000000002e-07
2852,5703.3,0.99937,2250.0,2.0000000000000002e-07
2853,5705.3,0.99937,2250.0,2.0000000000000002e-07
2854,5707.3,0.99937,2250.0,2.0000000000000002e-07
2855,5709.3,0.99937,2250.0,2.0000000000000002e-07
2856,5711.3,0.99937,2250.0,2.0000000000000002e-07
2857,5713.3,0.99937,2250.0,2.0000000000000002e-07
2858,5715.3,0.99937,2250.0,2.0000000000000002e-07
2859,5717.3,0.99937,2250.0,2.0000000000000002e-07
2860,5719.3,0.99937,2250.0,2.0000000000000002e-07
2861,5721.3,0.99937,2250.0,2.0000000000000002e-07
2862,5723.3,0.99937,2250.0,2.0000000000000002e-07
2863,5725.3,0.99937,2250.0,2.0000000000000002e-07
2864,5727.3,0.99937,2250.0,2.0000000000000002e-07
2865,5729.3,0.99937,2250.0,2.0000000000000002e-07
2866,5731.3,0.99937,2250.0,2.0000000000000002e-07
2867,5733.3,0.99938,2250.0,2.0000000000000002e-07
2868,5735.3,0.99938,2250.0,2.0000000000000002e-07
2869,5737.3,0.99938,2250.0,2.0000000000000002e-07
2870,5739.3,0.99938,2250.0,2.0000000000000002e-07
2871,5741.3,0.99938,2250.0,2.0000000000000002e-07
2872,5743.3,0.99938,2250.0,2.0000000000000002e-07
2873,5745.3,0.99938,2250.0,2.0000000000000002e-07
2874,5747.3,0.99938,2250.0,2.0000000000000002e-07
2875,5749.3,0.99938,2250.0,2.0000000000000002e-07
2876,5751.3,0.99938,2250.0,2.0000000000000002e-07
2877,5753.3,0.99938,2250.0,2.0000000000000002e-07
2878,5755.3,0.99938,2250.0,2.0000000000000002e-07
2879,5757.3,0.99938,2250.0,2.0000000000000002e-07
2880,5759.2,0.99938,2250.0,2.0000000000000002e-07
2881,5761.2,0.99938,2250.0,2.0000000000000002e-07
2882,5763.2,0.99939,2250.0,2.0000000000000002e-07
2883,5765.2,0.99939,2250.0,2.0000000000000002e-07
2884,5767.2,0.99939,2250.0,2.0000000000000002e-07
2885,5769.2,0.99939,2250.0,2.0000000000000002e-07
2886,5771.2,0.99939,2250.0,2.0000000000000002e-07
2887,5773.2,0.99939,2250.0,2.0000000000000002e-07
2888,5775.2,0.99939,2250.0,2.0000000000000002e-07
2889,5777.2,0.99939,2250.0,2.0000000000000002e-07
2890,5779.2,0.99939,2250.0,2.0000000000000002e-07
2891,5781.2,0.99939,2250.0,2.0000000000000002e-07
2892,5783.2,0.99939,2250.0,2.0000000000000002e-07
2893,5785.2,0.99939,2250.0,2.0000000000000002e-07
2894,5787.2,0.99939,2250.0,2.0000000000000002e-07
2895,5789.2,0.99939,2250.0,2.0000000000000002e-07
2896,5791.2,0.99939,2250.0,2.0000000000000002e-07
2897,5793.2,0.9994,2250.0,2.0000000000000002e-07
2898,5795.2,0.9994,2250.0,2.0000000000000002e-07
2899,5797.2,0.9994,2250.0,2.0000000000000002e-07
2900,5799.2,0.9994,2250.0,2.0000000000000002e-07
2901,5801.2,0.9994,2250.0,2.0000000000000002e-07
2902,5803.2,0.9994,2250.0,2.0000000000000002e-07
2903,5805.2,0.9994,2250.0,2.0000000000000002e-07
2904,5807.2,0.9994,2250.0,2.0000000000000002e-07
2905,5809.2,0.9994,2250.0,2.0000000000000002e-07
2906,5811.2,0.9994,2250.0,2.0000000000000002e-07
2907,5813.2,0.9994,2250.0,2.0000000000000002e-07
2908,5815.2,0.9994,2250.0,2.0000000000000002e-07
2909,5817.2,0.9994,2250.0,2.0000000000000002e-07
2910,5819.2,0.9994,2250.0,2.0000000000000002e-07
2911,5821.2,0.9994,2250.0,2.0000000000000002e-07
2912,5823.2,0.9994,2250.0,2.0000000000000002e-07
2913,5825.2,0.99941,2250.0,2.0000000000000002e-07
2914,5827.2,0.99941,2250.0,2.0000000000000002e-07
2915,5829.2,0.99941,2250.0,2.0000000000000002e-07
2916,5831.2,0.99941,2250.0,2.0000000000000002e-07
2917,5833.2,0.99941,2250.0,2.0000000000000002e-07
2918,5835.2,0.99941,2250.0,2.0000000000000002e-07
2919,5837.2,0.99941,2250.0,2.0000000000000002e-07
2920,5839.2,0.99941,2250.0,2.0000000000000002e-07
2921,5841.2,0.99941,2250.0,2.0000000000000002e-07
2922,5843.2,0.99941,2250.0,2.0000000000000002e-07
2923,5845.2,0.99941,2250.0,2.0000000000000002e-07
2924,5847.2,0.99941,2250.0,2.0000000000000002e-07
2925,5849.2,0.99941,2250.0,2.0000000000000002e-07
2926,5851.2,0.99941,2250.0,2.0000000000000002e-07
2927,5853.2,0.99941,2250.0,2.0000000000000002e-07
2928,5855.2,0.99941,2250.0,2.0000000000000002e-07
2929,5857.2,0.99942,2250.0,2.0000000000000002e-07
2930,5859.1,0.99942,2250.0,2.0000000000000002e-07
2931,5861.1,0.99942,2250.0,2.0000000000000002e-07
2932,5863.1,0.99942,2250.0,2.0000000000000002e-07
2933,5865.1,0.99942,2250.0,2.0000000000000002e-07
2934,5867.1,0.99942,2250.0,2.0000000000000002e-07
2935,5869.1,0.99942,2250.0,2.0000000000000002e-07
2936,5871.1,0.99942,2250.0,2.0000000000000002e-07
2937,5873.1,0.99942,2250.0,2.0000000000000002e-07
2938,5875.1,0.99942,2250.0,2.0000000000000002e-07
2939,5877.1,0.99942,2250.0,2.0000000000000002e-07
2940,5879.1,0.99942,2250.0,2.0000000000000002e-07
2941,5881.1,0.99942,2250.0,2.0000000000000002e-07
2942,5883.1,0.99942,2250.0,2.0000000000000002e-07
2943,5885.1,0.99942,2250.0,2.0000000000000002e-07
2944,5887.1,0.99942,2250.0,2.0000000000000002e-07
2945,5889.1,0.99943,2250.0,2.0000000000000002e-07
2946,5891.1,0.99943,2250.0,2.0000000000000002e-07
2947,5893.1,0.99943,2250.0,2.0000000000000002e-07
2948,5895.1,0.99943,2250.0,2.0000000000000002e-07
2949,5897.1,0.99943,2250.0,2.0000000000000002e-07
2950,5899.1,0.99943,2250.0,2.0000000000000002e-07
2951,5901.1,0.99943,2250.0,2.0000000000000002e-07
2952,5903.1,0.99943,2250.0,2.0000000000000002e-07
2953,5905.1,0.99943,2250.0,2.0000000000000002e-07
2954,5907.1,0.99943,2250.0,2.0000000000000002e-07
2955,5909.1,0.99943,2250.0,2.0000000000000002e-07
2956,5911.1,0.99943,2250.0,2.0000000000000002e-07
2957,5913.1,0.99943,2250.0,2.0000000000000002e-07
2958,5915.1,0.99943,2250.0,2.0000000000000002e-07
2959,5917.1,0.99943,2250.0,2.0000000000000002e-07
2960,5919.1,0.99943,2250.0,2.0000000000000002e-07
2961,5921.1,0.99943,2250.0,2.0000000000000002e-07
2962,5923.1,0.99944,2250.0,2.0000000000000002e-07
2963,5925.1,0.99944,2250.0,2.0000000000000002e-07
2964,5927.1,0.99944,2250.0,2.0000000000000002e-07
2965,5929.1,0.99944,2250.0,2.0000000000000002e-07
2966,5931.1,0.99944,2250.0,2.0000000000000002e-07
2967,5933.1,0.99944,2250.0,2.0000000000000002e-07
2968,5935.1,0.99944,2250.0,2.0000000000000002e-07
2969,5937.1,0.99944,2250.0,2.0000000000000002e-07
2970,5939.1,0.99944,2250.0,2.0000000000000002e-07
2971,5941.1,0.99944,2250.0,2.0000000000000002e-07
2972,5943.1,0.99944,2250.0,2.0000000000000002e-07
2973,5945.1,0.99944,2250.0,2.0000000000000002e-07
2974,5947.1,0.99944,2250.0,2.0000000000000002e-07
2975,5949.1,0.99944,2250.0,2.0000000000000002e-07
2976,5951.1,0.99944,2250.0,2.0000000000000002e-07
2977,5953.1,0.99944,2250.0,2.0000000000000002e-07
2978,5955.1,0.99944,2250.0,2.0000000000000002e-07
2979,5957.1,0.99945,2250.0,2.0000000000000002e-07
2980,5959.0,0.99945,2250.0,2.0000000000000002e-07
2981,5961.0,0.99945,2250.0,2.0000000000000002e-07
2982,5963.0,0.99945,2250.0,2.0000000000000002e-07
2983,5965.0,0.99945,2250.0,2.0000000000000002e-07
2984,5967.0,0.99945,2250.0,2.0000000000000002e-07
2985,5969.0,0.99945,2250.0,2.0000000000000002e-07
2986,5971.0,0.99945,2250.0,2.0000000000000002e-07
2987,5973.0,0.99945,2250.0,2.0000000000000002e-07
2988,5975.0,0.99945,2250.0,2.0000000000000002e-07
2989,5977.0,0.99945,2250.0,2.0000000000000002e-07
2990,5979.0,0.99945,2250.0,2.0000000000000002e-07
2991,5981.0,0.99945,2250.0,2.0000000000000002e-07
2992,5983.0,0.99945,2250.0,2.0000000000000002e-07
2993,5985.0,0.99945,2250.0,2.0000000000000002e-07
2994,5987.0,0.99945,2250.0,2.0000000000000002e-07
2995,5989.0,0.99945,2250.0,2.0000000000000002e-07
2996,5991.0,0.99945,2250.0,2.0000000000000002e-07
2997,5993.0,0.99946,2250.0,2.0000000000000002e-07
2998,5995.0,0.99946,2250.0,2.0000000000000002e-07
2999,5997.0,0.99946,2250.0,2.0000000000000002e-07
3000,5999.0,0.99946,2250.0,2.0000000000000002e-07
3001,6001.0,0.99946,2250.0,2.0000000000000002e-07
3002,6003.0,0.99946,2250.0,2.0000000000000002e-07
3003,6005.0,0.99946,2250.0,2.0000000000000002e-07
3004,6007.0,0.99946,2250.0,2.0000000000000002e-07
3005,6009.0,0.99946,2250.0,2.0000000000000002e-07
3006,6010.0,0.99946,2250.0,2.0000000000000002e-07
3007,6012.0,0.99946,2250.0,2.0000000000000002e-07
3008,6014.0,0.99946,2250.0,2.0000000000000002e-07
3009,6016.0,0.99946,2250.0,2.0000000000000002e-07
3010,6018.0,0.99946,2250.0,2.0000000000000002e-07
3011,6020.0,0.99946,2250.0,2.0000000000000002e-07
3012,6022.0,0.99946,2250.0,2.0000000000000002e-07
3013,6024.0,0.99946,2250.0,2.0000000000000002e-07
3014,6026.0,0.99946,2250.0,2.0000000000000002e-07
3015,6028.0,0.99947,2250.0,2.0000000000000002e-07
3016,6030.0,0.99947,2250.0,2.0000000000000002e-07
3017,6032.0,0.99947,2250.0,2.0000000000000002e-07
3018,6034.0,0.99947,2250.0,2.0000000000000002e-07
3019,6036.0,0.99947,2250.0,2.0000000000000002e-07
3020,6038.0,0.99947,2250.0,2.0000000000000002e-07
3021,6040.0,0.99947,2250.0,2.0000000000000002e-07
3022,6042.0,0.99947,2250.0,2.0000000000000002e-07
3023,6044.0,0.99947,2250.0,2.0000000000000002e-07
3024,6046.0,0.99947,2250.0,2.0000000000000002e-07
3025,6048.0,0.99947,2250.0,2.0000000000000002e-07
3026,6050.0,0.99947,2250.0,2.0000000000000002e-07
3027,6052.0,0.99947,2250.0,2.0000000000000002e-07
3028,6054.0,0.99947,2250.0,2.0000000000000002e-07
3029,6056.0,0.99947,2250.0,2.0000000000000002e-07
3030,6058.0,0.99947,2250.0,2.0000000000000002e-07
3031,6060.0,0.99947,2250.0,2.0000000000000002e-07
3032,6061.9,0.99947,2250.0,2.0000000000000002e-07
3033,6063.9,0.99947,2250.0,2.0000000000000002e-07
3034,6065.9,0.99948,2250.0,2.0000000000000002e-07
3035,6067.9,0.99948,2250.0,2.0000000000000002e-07
3036,6069.9,0.99948,2250.0,2.0000000000000002e-07
3037,6071.9,0.99948,2250.0,2.0000000000000002e-07
3038,6073.9,0.99948,2250.0,2.0000000000000002e-07
3039,6075.9,0.99948,2250.0,2.0000000000000002e-07
3040,6077.9,0.99948,2250.0,2.0000000000000002e-07
3041,6079.9,0.99948,2250.0,2.0000000000000002e-07
3042,6081.9,0.99948,2250.0,2.0000000000000002e-07
3043,6083.9,0.99948,2250.0,2.0000000000000002e-07
3044,6085.9,0.99948,2250.0,2.0000000000000002e-07
3045,6087.9,0.99948,2250.0,2.0000000000000002e-07
3046,6089.9,0.99948,2250.0,2.0000000000000002e-07
3047,6091.9,0.99948,2250.0,2.0000000000000002e-07
3048,6093.9,0.99948,2250.0,2.0000000000000002e-07
3049,6095.9,0.99948,2250.0,2.0000000000000002e-07
3050,6097.9,0.99948,2250.0,2.0000000000000002e-07
3051,6099.9,0.99948,2250.0,2.0000000000000002e-07
3052,6101.9,0.99949,2250.0,2.0000000000000002e-07
3053,6103.9,0.99949,2250.0,2.0000000000000002e-07
3054,6105.9,0.99949,2250.0,2.0000000000000002e-07
3055,6107.9,0.99949,2250.0,2.0000000000000002e-07
3056,6109.9,0.99949,2250.0,2.0000000000000002e-07
3057,6111.9,0.99949,2250.0,2.0000000000000002e-07
3058,6113.9,0.99949,2250.0,2.0000000000000002e-07
3059,6115.9,0.99949,2250.0,2.0000000000000002e-07
3060,6117.9,0.99949,2250.0,2.0000000000000002e-07
3061,6119.9,0.99949,2250.0,2.0000000000000002e-07
3062,6121.9,0.99949,2250.0,2.0000000000000002e-07
3063,6123.9,0.99949,2250.0,2.0000000000000002e-07
3064,6125.9,0.99949,2250.0,2.0000000000000002e-07
3065,6127.9,0.99949,2250.0,2.0000000000000002e-07
3066,6129.9,0.99949,2250.0,2.0000000000000002e-07
3067,6131.9,0.99949,2250.0,2.0000000000000002e-07
3068,6133.9,0.99949,2250.0,2.0000000000000002e-07
3069,6135.9,0.99949,2250.0,2.0000000000000002e-07
3070,6137.9,0.99949,2250.0,2.0000000000000002e-07
3071,6139.9,0.99949,2250.0,2.0000000000000002e-07
3072,6141.9,0.9995,2250.0,2.0000000000000002e-07
3073,6143.9,0.9995,2250.0,2.0000000000000002e-07
3074,6145.9,0.9995,2250.0,2.0000000000000002e-07
3075,6147.9,0.9995,2250.0,2.0000000000000002e-07
3076,6149.9,0.9995,2250.0,2.0000000000000002e-07
3077,6151.9,0.9995,2250.0,2.0000000000000002e-07
3078,6153.9,0.9995,2250.0,2.0000000000000002e-07
3079,6155.9,0.9995,2250.0,2.0000000000000002e-07
3080,6157.9,0.9995,2250.0,2.0000000000000002e-07
3081,6159.9,0.9995,2250.0,2.0000000000000002e-07
3082,6161.8,0.9995,2250.0,2.0000000000000002e-07
3083,6163.8,0.9995,2250.0,2.0000000000000002e-07
3084,6165.8,0.9995,2250.0,2.0000000000000002e-07
3085,6167.8,0.9995,2250.0,2.0000000000000002e-07
3086,6169.8,0.9995,2250.0,2.0000000000000002e-07
3087,6171.8,0.9995,2250.0,2.0000000000000002e-07
3088,6173.8,0.9995,2250.0,2.0000000000000002e-07
3089,6175.8,0.9995,2250.0,2.0000000000000002e-07
3090,6177.8,0.9995,2250.0,2.0000000000000002e-07
3091,6179.8,0.9995,2250.0,2.0000000000000002e-07
3092,6181.8,0.99951,2250.0,2.0000000000000002e-07
3093,6183.8,0.99951,2250.0,2.0000000000000002e-07
3094,6185.8,0.99951,2250.0,2.0000000000000002e-07
3095,6187.8,0.99951,2250.0,2.0000000000000002e-07
3096,6189.8,0.99951,2250.0,2.0000000000000002e-07
3097,6191.8,0.99951,2250.0,2.0000000000000002e-07
3098,6193.8,0.99951,2250.0,2.0000000000000002e-07
3099,6195.8,0.99951,2250.0,2.0000000000000002e-07
3100,6197.8,0.99951,2250.0,2.0000000000000002e-07
3101,6199.8,0.99951,2250.0,2.0000000000000002e-07
3102,6201.8,0.99951,2250.0,2.0000000000000002e-07
3103,6203.8,0.99951,2250.0,2.0000000000000002e-07
3104,6205.8,0.99951,2250.0,2.0000000000000002e-07
3105,6207.8,0.99951,2250.0,2.0000000000000002e-07
3106,6209.8,0.99951,2250.0,2.0000000000000002e-07
3107,6211.8,0.99951,2250.0,2.0000000000000002e-07
3108,6213.8,0.99951,2250.0,2.0000000000000002e-07
3109,6215.8,0.99951,2250.0,2.0000000000000002e-07
3110,6217.8,0.99951,2250.0,2.0000000000000002e-07
3111,6219.8,0.99951,2250.0,2.0000000000000002e-07
3112,6221.8,0.99952,2250.0,2.0000000000000002e-07
3113,6223.8,0.99952,2250.0,2.0000000000000002e-07
3114,6225.8,0.99952,2250.0,2.0000000000000002e-07
3115,6227.8,0.99952,2250.0,2.0000000000000002e-07
3116,6229.8,0.99952,2250.0,2.0000000000000002e-07
3117,6231.8,0.99952,2250.0,2.0000000000000002e-07
3118,6233.8,0.99952,2250.0,2.0000000000000002e-07
3119,6235.8,0.99952,2250.0,2.0000000000000002e-07
3120,6237.8,0.99952,2250.0,2.0000000000000002e-07
3121,6239.8,0.99952,2250.0,2.0000000000000002e-07
3122,6241.8,0.99952,2250.0,2.0000000000000002e-07
3123,6243.8,0.99952,2250.0,2.0000000000000002e-07
3124,6245.8,0.99952,2250.0,2.0000000000000002e-07
3125,6247.8,0.99952,2250.0,2.0000000000000002e-07
3126,6249.8,0.99952,2250.0,2.0000000000000002e-07
3127,6251.8,0.99952,2250.0,2.0000000000000002e-07
3128,6253.8,0.99952,2250.0,2.0000000000000002e-07
3129,6255.8,0.99952,2250.0,2.0000000000000002e-07
3130,6257.8,0.99952,2250.0,2.0000000000000002e-07
3131,6259.8,0.99952,2250.0,2.0000000000000002e-07
3132,6261.7,0.99952,2250.0,2.0000000000000002e-07
3133,6263.7,0.99953,2250.0,2.0000000000000002e-07
3134,6265.7,0.99953,2250.0,2.0000000000000002e-07
3135,6267.7,0.99953,2250.0,2.0000000000000002e-07
3136,6269.7,0.99953,2250.0,2.0000000000000002e-07
3137,6271.7,0.99953,2250.0,2.0000000000000002e-07
3138,6273.7,0.99953,2250.0,2.0000000000000002e-07
3139,6275.7,0.99953,2250.0,2.0000000000000002e-07
3140,6277.7,0.99953,2250.0,2.0000000000000002e-07
3141,6279.7,0.99953,2250.0,2.0000000000000002e-07
3142,6281.7,0.99953,2250.0,2.0000000000000002e-07
3143,6283.7,0.99953,2250.0,2.0000000000000002e-07
3144,6285.7,0.99953,2250.0,2.0000000000000002e-07
3145,6287.7,0.99953,2250.0,2.0000000000000002e-07
3146,6289.7,0.99953,2250.0,2.0000000000000002e-07
3147,6291.7,0.99953,2250.0,2.0000000000000002e-07
3148,6293.7,0.99953,2250.0,2.0000000000000002e-07
